;predicate;formula;frequency;closest_solution;solution_distance
3375;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in (ref1 . (User <: follows))) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));25
3376;this/inv7;(all ref0:(one User)|(ref0 in (User . (User <: follows))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));11
3377;this/inv5;(some ref0:(one User)|(all ref1:(one User)|(((ref1 -> ref0) in (User <: follows)) => (ref0 in Influencer))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|((ref1 -> ref0) in (User <: follows)));8
3378;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in (ref1 . (User <: follows))) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: follows))) => (ref5 !in (ref4 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));38
3379;this/inv4;(all ref0:(one User)|(some ref1:(one Photo)|(((ref1 in (ref0 . (User <: posts))) && (ref1 in Ad)) => (all ref2:(one (ref0 . (User <: posts)))|(ref2 in Ad)))));1;(all ref0:(one User)|((some ref1:(one Photo)|((ref1 in (ref0 . (User <: posts))) && (ref1 in Ad))) => ((ref0 . (User <: posts)) in Ad)));9
3380;this/inv3;(all ref0:(one User)|(some ref1:(one User)|((! ((ref0 . (User <: sees)) in ((User <: posts) . ref0))) && ((ref0 . (User <: sees)) in (ref1 . (User <: posts))))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|((ref1 in (ref0 . (~ (User <: sees)))) => (ref0 in ((ref1 . (User <: follows)) . (User <: posts)))));16
3381;this/inv8;(all ref0:(one User)|(some ref1:(one Ad)|((ref1 in (ref0 . (User <: sees))) => ((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in ((ref0 . (User <: suggested)) . (User <: posts)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((ref1 in Ad) => ((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in ((ref0 . (User <: suggested)) . (User <: posts))))));8
3382;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in (ref1 . (User <: follows))) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: follows))) => (ref5 !in (ref4 . (User <: suggested))))) && (all ref6:(one User)|(((# (ref6 . (User <: follows))) = 0) => ((# (ref6 . (User <: suggested))) = 0))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));52
3383;this/inv5;(some ref0:(one User)|(all ref1:(one User)|((ref0 in Influencer) && ((ref1 -> ref0) in (User <: follows)))));1;(all ref0:(one User),ref1:(one (User - ref0))|((ref0 in Influencer) => ((ref1 -> ref0) in (User <: follows))));6
3384;this/inv7;(all ref0:(one User)|((ref0 in (User . (User <: follows))) => (ref0 in ((User . (User <: follows)) . (User <: follows)))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));17
3385;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref1 in ((User <: posts) . ref0)) && (ref2 in ((User <: follows) . ref1)) && (ref2 in ((User <: sees) . ref0)))) && (all ref3:(one Ad),ref4:(one User)|(ref4 in ((User <: sees) . ref3))));1;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|(((ref1 in ((User <: posts) . ref0)) && (ref2 in ((User <: sees) . ref0))) => (ref2 in ((User <: follows) . ref1))));21
3386;this/inv3;(all ref0:(one User),ref1:(one User)|(((ref0 . (User <: sees)) in (ref1 . (User <: posts))) => (ref1 in (ref0 . (User <: follows)))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|((ref0 in (ref1 . (User <: sees))) => (ref1 in (((User <: follows) . (User <: posts)) . ref0))));12
3387;this/inv4;(all ref0:(one User)|(one ref1:(one Ad)|(((# (ref0 . (User <: posts))) = 1) && ((ref0 . (User <: posts)) in ref1))));1;(all ref0:(one User)|(((# ((ref0 . (User <: posts)) & Ad)) != 0) => ((ref0 . (User <: posts)) in Ad)));11
3388;this/inv3;(all ref0:(one (Photo - Ad)),ref1:(one User)|(((User <: posts) . ref0) in (ref1 . (User <: follows))));1;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(((User <: posts) . ref1) in (ref0 . (User <: follows))));8
3389;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref1 != ref2) && (ref1 in ((User <: posts) . ref0)) && (ref2 in ((User <: follows) . ref1)) && (ref2 in ((User <: sees) . ref0)))) && (all ref3:(one Ad),ref4:(one User)|(ref4 in ((User <: sees) . ref3))));1;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|(((ref1 in ((User <: posts) . ref0)) && (ref2 in ((User <: sees) . ref0))) => (ref2 in ((User <: follows) . ref1))));24
3390;this/inv7;((all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested)))) && ((ref0 -> ref1) in (User <: follows)))) && (all ref3:(one User),ref4:(one User),ref5:(one User)|((((ref3 -> ref4) in (User <: follows)) && ((ref3 -> ref5) in (User <: follows)) && ((ref4 -> ref5) in (User <: follows))) => ((ref3 -> ref5) !in (User <: suggested)))));1;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || ((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && (ref3 != ref4) && ((ref3 -> ref4) !in (User <: follows))))));43
3391;this/inv5;(some ref0:(one User)|(all ref1:(one User)|((ref0 in (ref1 . (User <: follows))) && (ref0 in Influencer))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));8
3392;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || (((! ((ref0 -> ref2) in (User <: follows))) && ((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && ((ref3 -> ref4) !in (User <: follows))))));1;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || (((! ((ref0 -> ref2) in (User <: follows))) && ((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && (ref3 != ref4) && ((ref3 -> ref4) !in (User <: follows))))));15
3393;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in ((User <: follows) . ref1)) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: follows))) => (ref5 !in (ref4 . (User <: suggested))))) && (all ref6:(one User)|(((# (ref6 . (User <: follows))) = 0) => ((# (ref6 . (User <: suggested))) = 0))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));50
3394;this/inv7;((all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested)))) && ((ref0 -> ref1) in (User <: follows)))) && (all ref3:(one User),ref4:(one User)|((some ref5:(one User)|((((ref3 -> ref5) in (User <: follows)) && ((ref4 -> ref5) in (User <: follows))) => ((ref3 -> ref5) !in (User <: suggested)))) && ((ref3 -> ref4) in (User <: follows)))));1;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || ((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && (ref3 != ref4) && ((ref3 -> ref4) !in (User <: follows))))));42
3395;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 in (ref0 . (User <: suggested)))) <=> (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref0 in ((User <: suggested) . ref1))));15
3396;this/inv4;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => (all ref2:(one (User . (User <: posts)))|(ref0 = ref2))));1;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => (all ref2:(one (ref1 . (User <: posts)))|(ref2 in Ad))));10
3397;this/inv4;(all ref0:(one Photo),ref1:(one User)|((ref0 in Ad) => (ref0 in Ad)));1;(all ref0:(one User)|((ref0 in ((User <: posts) . Ad)) => ((ref0 . (User <: posts)) in Ad)));7
3398;this/inv7;((all ref0:(one User),ref1:(one User)|((some ref2:(one User)|(((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested)))) && ((ref0 -> ref1) in (User <: follows)))) && (all ref3:(one User),ref4:(one User)|((some ref5:(one User)|((((ref3 -> ref5) in (User <: follows)) && ((ref4 -> ref5) in (User <: follows))) => ((ref3 -> ref5) !in (User <: suggested)))) && ((ref3 -> ref4) in (User <: follows)))));1;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || ((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && (ref3 != ref4) && ((ref3 -> ref4) !in (User <: follows))))));44
3399;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in ((User <: follows) . ref1)) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: follows))) => (ref5 !in (ref4 . (User <: suggested))))) && (all ref6:(one User)|(((# (ref6 . (User <: follows))) = 0) => ((# (ref6 . (User <: suggested))) = 0))) && (all ref7:(one Influencer),ref8:(one User)|(ref7 !in (ref8 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));57
3400;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || (((! ((ref0 -> ref2) in (User <: follows))) && ((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|((! disj[ref3,ref4]) || (((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && ((ref3 -> ref4) !in (User <: follows)))))));1;((all ref0:(one User),ref1:(one User),ref2:(one User)|((! disj[ref0,ref1,ref2]) || (((! ((ref0 -> ref2) in (User <: follows))) && ((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|(((ref3 -> ref4) in (User <: suggested)) => ((some ref5:(one User)|(((ref3 -> ref5) in (User <: follows)) && ((ref5 -> ref4) in (User <: follows)))) && (ref3 != ref4) && ((ref3 -> ref4) !in (User <: follows))))));20
3401;this/inv7;(all ref0:(one User)|((ref0 in (User . (User <: suggested))) => ((ref0 !in (ref0 . (User <: suggested))) && (ref0 in ((User . (User <: follows)) . (User <: follows))))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));23
3402;this/inv4;(all ref0:(one Photo)|((ref0 in Ad) => (ref0 in Ad)));1;(all ref0:(one User)|((ref0 in ((User <: posts) . Ad)) => ((ref0 . (User <: posts)) in Ad)));6
3403;this/inv4;(all ref0:(one User)|((ref0 . (User <: posts)) in univ));1;(all ref0:(one ((User <: posts) . Ad))|((ref0 . (User <: posts)) in Ad));4
3404;this/inv7;(all ref0:(one User),ref1:(one (User - ref0))|(((ref0 !in (ref1 . (User <: follows))) && (ref0 in (ref1 . (User <: suggested)))) => (some ref2:(one (User - ref1))|((ref0 != ref2) && (ref0 in (ref2 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));27
3405;this/inv4;(all ref0:(one User)|(one ref1:(one Ad)|((ref1 in (ref0 . (User <: posts))) => ((ref0 . (User <: posts)) = ref1))));1;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => (none = ((ref0 . (User <: posts)) - Ad))));8
3406;this/inv4;(all ref0:(one User)|((none != ((ref0 . (User <: posts)) & Ad)) => ((ref0 . (User <: posts)) = Ad)));1;(all ref0:(one User)|((none != ((ref0 . (User <: posts)) & Ad)) => (none = ((ref0 . (User <: posts)) - Ad))));4
3407;this/inv7;(all ref0:(one User),ref1:(one (User - ref0))|((ref0 in (ref1 . (User <: suggested))) => (some ref2:(one (User - ref1))|((ref0 != ref2) && (ref0 in (ref2 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));24
3408;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 !in ((User <: follows) . ref1)) && (ref0 !in (ref2 . (User <: follows))) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref3:(one User)|(ref3 !in (ref3 . (User <: suggested)))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: follows))) => (ref5 !in (ref4 . (User <: suggested))))) && (all ref6:(one User)|(((# (ref6 . (User <: follows))) = 0) => ((# (ref6 . (User <: suggested))) = 0))) && (all ref7:(one Influencer),ref8:(one User)|(ref7 !in (ref8 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (some (((User <: follows) . ref1) & (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));60
3409;this/inv7;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|(((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested)))) && ((ref0 -> ref1) in (User <: follows))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));21
3410;this/inv1;(all ref0:(one Influencer),ref1:(one Photo),ref2:(one (User - ref0))|(ref1 in (ref2 . (User <: posts))));1;(all ref0:(one Photo)|(one ref1:(one User)|(ref1 in ((User <: posts) . ref0))));7
3411;this/inv4;(all ref0:(one User)|(one ref1:(one Ad)|((ref1 in (ref0 . (User <: posts))) => (all ref2:(one Ad)|((ref0 . (User <: posts)) = ref2)))));1;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => (none = ((ref0 . (User <: posts)) - Ad))));9
3412;this/inv8;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: sees))) && (ref0 in Ad)) => ((ref2 in (ref1 . (User <: follows))) || (ref2 in (ref1 . (User <: suggested))))));1;(all ref0:(one Ad),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: sees))) && (ref0 in (ref2 . (User <: posts)))) => ((ref2 in (ref1 . (User <: follows))) || (ref2 in (ref1 . (User <: suggested))))));10
3413;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 in (ref1 . (User <: suggested)))) => (some ref2:(one (User - ref1))|((ref0 != ref2) && (ref0 in (ref2 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in (ref2 . (User <: follows))) && (ref2 in (ref1 . (User <: follows))))) <=> (ref0 in (ref1 . (User <: suggested)))));23
3414;this/inv7;(all ref0:(one User),ref1:(one User)|((all ref2:(one User)|(((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested)))) && ((ref0 -> ref1) in (User <: follows))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));21
3415;this/inv7;(all ref0:(one User)|(((! (no (ref0 . (User <: follows)))) => ((ref0 . (User <: follows)) in (ref0 . (User <: suggested)))) && ((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows)))));1;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 . (User <: follows))) - (ref0 . iden)) = (ref0 . (User <: suggested))));20
3416;this/inv7;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (((ref1 in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((! (ref1 in (ref0 . (User <: follows)))) && (ref0 != ref1) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));13
3417;this/inv1;((all ref0:(one Photo)|(some ref1:(one User)|((ref0 -> ref1) in (User <: posts)))) && (all ref2:(one Photo),ref3:(one User),ref4:(one User)|((((ref3 -> ref2) in (User <: posts)) && ((ref4 -> ref2) in (User <: posts))) => (ref3 = ref4))));1;((all ref0:(one Photo)|(one ref1:(one User)|((ref1 -> ref0) in (User <: posts)))) && (all ref2:(one Photo),ref3:(one User),ref4:(one User)|((((ref3 -> ref2) in (User <: posts)) && ((ref4 -> ref2) in (User <: posts))) => (ref3 = ref4))));12
3418;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: suggested)))|(some ref2:(one (User - ref0))|((ref0 != ref1) && (ref1 != ref2) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));18
3419;this/inv7;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || ((ref1 in (ref0 . (User <: suggested))) => ((ref1 in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));22
3420;this/inv7;(all ref0:(one User),ref1:(one User)|((ref0 in (ref1 . (User <: suggested))) => ((ref0 !in (ref0 . (User <: suggested))) && ((ref0 . (User <: suggested)) !in (ref0 . (User <: follows))) && (ref0 in ((ref0 . (User <: follows)) . (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));26
3421;this/inv2;(all ref0:(one User),ref1:(one User)|(! ((ref0 -> ref1) in (User <: follows))));1;(all ref0:(one univ)|(! ((ref0 -> ref0) in (User <: follows))));5
3422;this/inv7;(all ref0:(one User)|(((! (no (ref0 . (User <: follows)))) => ((ref0 . (User <: follows)) in (ref0 + (ref0 . (User <: suggested))))) && ((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows)))));1;(all ref0:(one User)|((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 + (ref0 . (User <: follows)))) = (ref0 . (User <: suggested))));20
3423;this/inv3;(all ref0:(one Photo),ref1:(one User)|((ref0 !in Ad) && (ref0 in ((ref1 . (User <: follows)) . (User <: posts))) && (ref0 in (ref1 . (User <: sees)))));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || ((ref0 in (ref1 . (User <: sees))) => (ref0 in Ad))));13
3424;this/inv4;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => (all ref2:(one Ad)|((ref1 . (User <: posts)) in ref2))));1;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => ((ref1 . (User <: posts)) in Ad)));7
3425;this/inv5;((all ref0:(one Influencer),ref1:(one User)|(ref0 in (ref1 . (User <: follows)))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: follows)))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));11
3426;this/inv3;(all ref0:(one User)|(some ref1:(one Photo)|((ref1 !in Ad) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts))) && (ref1 in (ref0 . (User <: sees))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(((ref1 !in Ad) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts)))) || (ref1 in Ad)));11
3427;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref0 !in Ad) && (((ref1 -> ref2) in (User <: sees)) => ((ref1 -> ref2) in (User <: follows)))));1;(all ref0:(one Photo),ref1:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees))) => ((ref1 -> ref0) in ((User <: follows) . (User <: posts)))));15
3428;this/inv1;(all ref0:(one Photo)|(((User <: posts) . ref0) != none));1;(all ref0:(one Photo)|(one ((User <: posts) . ref0)));5
3429;this/inv7;(all ref0:(one User)|((ref0 . (User <: suggested)) in (ref0 + ((ref0 . (User <: follows)) . (User <: follows)))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));13
3430;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref2 -> ref0) in (User <: posts)) => ((ref1 -> ref2) in (User <: follows)))));1;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|((((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows))));8
3431;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref0 in Ad) || (((ref1 -> ref2) in (User <: sees)) => ((ref1 -> ref2) in (User <: follows)))));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in Ad) || (((ref1 -> ref0) in (User <: sees)) => (ref0 in ((ref1 . (User <: follows)) . (User <: posts))))));13
3432;this/inv3;(some ref0:(one Photo),ref1:(one User)|((ref0 !in Ad) && (ref0 in ((ref1 . (User <: follows)) . (User <: posts))) && (ref0 in (ref1 . (User <: sees)))));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || ((ref0 in (ref1 . (User <: sees))) => (ref0 in Ad))));13
3433;this/inv5;((all ref0:(one Influencer),ref1:(one User)|(ref0 in (ref1 . (User <: follows)))) && (all ref2:(one Influencer),ref3:(one Influencer)|(ref2 in (ref3 . (User <: follows)))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));12
3434;this/inv4;(all ref0:(one (Ad & Photo)),ref1:(one ((User <: posts) . ref0)),ref2:(one (ref1 . (User <: posts)))|(ref2 = Ad));1;(all ref0:(one Ad),ref1:(one ((User <: posts) . ref0)),ref2:(one (ref1 . (User <: posts)))|(ref2 in Ad));8
3435;this/inv5;(all ref0:(one Influencer),ref1:(one User)|(ref1 in (((User <: follows) . ref0) - ref0)));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref1 in ((User <: follows) . ref0)));6
