;predicate;formula;frequency;closest_solution;solution_distance
249;this/Inv4;(((~ ((User <: visible) . (Work <: ids))) . ((User <: visible) . (Work <: ids))) in (User -> Id));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
250;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile)))) => ((no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));36
251;this/Inv2;(all ref0:(one User)|((some ((ref0 <: (User <: profile)) . Work)) => (some (((Work <: source) . ref0) + ((Work <: source) . Institution)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
252;this/Inv3;(all ref0:(one Source),ref1:(one Source)|((ref0 = ref1) => (((ref0 . (User <: profile)) . (Work <: ids)) != ((ref1 . (User <: profile)) . (Work <: ids)))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));20
253;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((some ref3:(one (ref1 . (Work <: ids)))|(ref3 in (ref2 . (Work <: ids)))) && (ref1 in (ref0 . (User <: visible)))) => (ref2 !in (ref0 . (User <: visible)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));30
254;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));39
255;this/Inv4;(((~ ((User <: visible) . (Work <: source))) . ((User <: visible) . (Work <: source))) in iden);1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
256;this/Inv2;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 = (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) = Institution))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 = (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution))));6
257;this/Inv3;(all ref0:(one Source),ref1:(one User)|(lone (((Work <: source) . ref0) & (ref1 . (User <: profile)))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));11
258;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 in (ref0 . (User <: visible))) && (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))) => (ref2 !in (ref0 . (User <: visible)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));30
259;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) || (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));34
260;this/Inv3;(all ref0:(one (User . (User <: profile))),ref1:(one (ref0 . (Work <: ids))),ref2:(one (ref0 . (Work <: ids)))|((! disj[ref1,ref2]) || ((ref1 = ref2) => (ref1 = ref2))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));17
261;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));39
262;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (User <: visible))) && (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))) => (ref2 !in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));27
263;this/Inv2;(all ref0:(one User)|((((ref0 . (User <: profile)) . (Work <: source)) & ((ref0 . (User <: visible)) . (Work <: source))) in (ref0 + Institution)));1;(all ref0:(one User)|((((ref0 . (User <: profile)) . (Work <: source)) + ((ref0 . (User <: visible)) . (Work <: source))) in (ref0 + Institution)));4
264;this/Inv3;(all ref0:(one Source),ref1:(one User)|(lone ((ref0 & ((ref1 . (User <: profile)) . (Work <: source))) . (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));15
265;this/Inv4;(all ref0:(one User),ref1:(one Work)|(lone (((ref0 . (User <: visible)) . (Work <: ids)) & (ref1 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));25
266;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: ids)) = (ref2 . (Work <: ids))) => ((ref1 . (Work <: ids)) !in ((ref0 . (User <: profile)) . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
267;this/Inv2;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (ref0 = (ref1 . (Work <: source)))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) in (ref0 + Institution))));10
268;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));32
269;this/Inv3;(all ref0:(one Work)|(lone (ref0 . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));14
270;this/Inv4;(((User <: visible) . (Work <: ids)) in (User ->lone Id));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
271;this/Inv3;(all ref0:(one Source),ref1:(one User)|(one (((Work <: source) . ref0) & (ref1 . (User <: profile)))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));11
272;this/Inv4;(all ref0:(one Work),ref1:(one Work)|(((ref0 != ref1) && ((ref0 + ref1) in (User . (User <: visible)))) => (no ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
273;this/Inv4;(((User <: visible) . (Work <: ids)) in (User lone-> Id));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
274;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible)))|(lone (ref1 . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));19
275;this/Inv4;(all ref0:(one Id),ref1:(one User),ref2:(one Work)|((lone (((Work <: ids) . ref0) & (ref1 . (User <: visible)))) && (lone (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));25
276;this/Inv2;(all ref0:(one User)|(((Work <: source) . ref0) in ((Work <: source) . Institution)));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));6
277;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) || ((ref1 . (Work <: ids)) != (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));33
278;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible)))|((ref1 . (Work <: ids)) in ((ref0 . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));22
279;this/Inv2;(all ref0:(one Work)|(((ref0 . (Work <: source)) = User) && (ref0 in (User . (User <: profile)))));1;((((User <: profile) . (Work <: source)) :> User) in iden);13
280;this/Inv3;(lone ((User . (User <: profile)) . (Work <: ids)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));15
281;this/Inv4;(((User . (User <: profile)) . (Work <: ids)) = ((User . (User <: visible)) . (Work <: ids)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
282;this/Inv4;(all ref0:(one Id),ref1:(one User),ref2:(one Work)|(lone (((Work <: ids) . ref0) & (ref1 . (User <: visible)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
283;this/Inv4;(one ((User . (User <: visible)) . (Work <: ids)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));19
284;this/Inv4;(((Work <: ids) . (User <: visible)) in (Id ->lone User));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
285;this/Inv4;(all ref0:(one User)|(lone ((ref0 . (User <: profile)) & (ref0 . (User <: visible)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
286;this/Inv3;(iden in ((~ ((User <: profile) . (Work <: ids))) . ((User <: profile) . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));17
287;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || ((((ref1 + ref2) in (ref0 . (User <: profile))) && (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))) => (! ((ref1 + ref2) in (ref0 . (User <: visible)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));32
288;this/Inv4;(all ref0:(one Id),ref1:(one User),ref2:(one Work)|((lone ((User <: visible) . ((Work <: ids) . ref0))) && (lone (((Work <: ids) . ref0) & (ref1 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
289;this/Inv3;(one ((User . (User <: profile)) . (Work <: ids)));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));15
290;this/Inv4;((((User . (User <: profile)) . (Work <: ids)) = ((User . (User <: visible)) . (Work <: ids))) => (one ((User . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
291;this/Inv4;(all ref0:(one User),ref1:(one Work)|(lone ((ref0 . (User <: visible)) & ref1)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
292;this/Inv3;((iden & (Id -> Id)) in ((~ ((User <: profile) . (Work <: ids))) . ((User <: profile) . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));21
293;this/Inv4;(all ref0:(one Work),ref1:(one Work)|((! disj[ref0,ref1]) || (((ref0 in (User . (User <: profile))) && (some ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids))))) => (ref1 !in (User . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));30
294;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: visible))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) => ((ref1 . (Work <: ids)) != (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));34
295;this/Inv4;((((User . (User <: visible)) . (Work <: ids)) in ((User . (User <: profile)) . (Work <: ids))) => (one ((User . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
296;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (User <: profile))) && (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))) => (ref2 !in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));27
297;this/Inv4;(all ref0:(one Id)|(lone (ref0 <: (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
298;this/Inv2;(all ref0:(one User)|((Work . (ref0 <: (User <: profile))) in (((Work <: source) . ref0) & ((Work <: source) . Institution))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));6
299;this/Inv3;(all ref0:(one Source)|((((User <: profile) . (Work <: ids)) . (~ ((User <: profile) . (Work <: ids)))) in iden));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));18
300;this/Inv4;(((Work <: source) in (Work ->lone Source)) && ((~ ((User <: visible) . (Work <: ids))) in (Id ->lone User)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));27
301;this/Inv4;(one (((User <: visible) . (Work <: ids)) . (~ ((User <: visible) . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));18
302;this/Inv4;(all ref0:(one Id)|(lone ((Work <: ids) :> ref0)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
303;this/Inv4;(all ref0:(one ((User . (User <: profile)) . (Work <: ids)))|(lone ((Work <: ids) :> ref0)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
304;this/Inv4;(lone (((User <: visible) . (Work <: ids)) . (~ ((User <: visible) . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));18
305;this/Inv4;((((User <: visible) . (Work <: source)) in (User ->lone Source)) && ((~ ((User <: visible) . (Work <: ids))) in (Id ->lone User)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
306;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (User <: visible))) && (ref2 in (ref0 . (User <: visible)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));27
307;this/Inv3;(all ref0:(one ((Work <: source) . Source)),ref1:(one (ref0 . (Work <: ids))),ref2:(one (ref0 . (Work <: ids)))|(ref1 = ref2));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));17
308;this/Inv2;(all ref0:(one Source),ref1:(one User)|(ref0 in ((ref1 & (ref1 . (User <: profile))) & Institution)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|((ref1 . (Work <: source)) in (ref0 + Institution)));12
309;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: source)) = (ref2 . (Work <: source))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (none = ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));25
310;this/Inv2;(all ref0:(one User)|((Work . (ref0 <: (User <: profile))) in (((Work <: source) . Institution) + (ref0 . (Work <: source)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
311;this/Inv3;(all ref0:(one ((Work <: source) . Source)),ref1:(one (ref0 . (Work <: ids))),ref2:(one (ref0 . (Work <: ids)))|((! disj[ref1,ref2]) || (ref1 = ref2)));1;(all ref0:(one Source),ref1:(one User),ref2:(one (((Work <: source) . ref0) & (ref1 . (User <: profile)))),ref3:(one (((Work <: source) . ref0) & (ref1 . (User <: profile))))|((! disj[ref2,ref3]) || (no ((ref2 . (Work <: ids)) & (ref3 . (Work <: ids))))));18
312;this/Inv3;(all ref0:(one ((Work <: source) . Source)),ref1:(one (ref0 . (Work <: ids))),ref2:(one (ref0 . (Work <: ids)))|((! disj[ref1,ref2]) || (ref1 != ref2)));1;(all ref0:(one Source),ref1:(one User),ref2:(one (((Work <: source) . ref0) & (ref1 . (User <: profile)))),ref3:(one (((Work <: source) . ref0) & (ref1 . (User <: profile))))|((! disj[ref2,ref3]) || (no ((ref2 . (Work <: ids)) & (ref3 . (Work <: ids))))));18
313;this/Inv2;(all ref0:(one User)|((Work . (ref0 <: (User <: profile))) in ((ref0 . (Work <: source)) + (Institution . (Work <: source)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
314;this/Inv2;(all ref0:(one Source),ref1:(one User)|(ref0 in (((ref1 . (User <: profile)) & User) & Institution)));1;((((User <: profile) . (Work <: source)) :> User) in iden);10
315;this/Inv2;(all ref0:(one User)|(((ref0 . (User <: profile)) . (Work <: source)) in ref0));1;(all ref0:(one User)|(((ref0 . (User <: profile)) . (Work <: source)) in (ref0 + Institution)));4
316;this/Inv3;(all ref0:(one Work),ref1:(one Work)|(((ref0 . (Work <: ids)) = (ref1 . (Work <: ids))) => (ref0 = ref1)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));20
317;this/Inv2;(all ref0:(one User)|(((ref0 <: (User <: profile)) . Work) in ((ref0 . (Work <: source)) + (Institution . (Work <: source)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
318;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|(lone ((User <: visible) & (ref0 -> ref1))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
319;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (^ (Work <: ids))) = (ref2 . (^ (Work <: ids)))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (ref1 = ref2)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));32
320;this/Inv4;((~ ((User <: visible) . (Work <: ids))) in (Id lone->lone User));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
321;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 in (ref0 . (User <: visible))) && (ref2 in (ref0 . (User <: visible)))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));27
322;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((no ((ref1 . (Work <: ids)) <: (ref2 . (Work <: ids)))) && (ref1 in (ref0 . (User <: visible)))) => (! (ref2 in (ref0 . (User <: visible)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
323;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|(lone (ref1 . (User <: visible))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
324;this/Inv4;(((~ ((Work <: ids) . (User <: visible))) . ((Work <: ids) . (User <: visible))) in iden);1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
325;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || ((some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))) => (no (((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))) & (User . (User <: visible)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
