;predicate;formula;frequency;closest_solution;solution_distance
1524;this/inv9;(all ref0:(one Junction),ref1:(one Junction),ref2:(one Semaphore),ref3:(one Track)|((! disj[ref0,ref1]) || (((ref0 + ref1) !in (ref3 . (Track <: succs))) => (ref2 !in (ref3 . (Track <: signals))))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));18
1525;this/inv1;(all ref0:(one Track)|(((# ((((* (Track <: succs)) . ref0) + ref0) & Entry)) > 0) && ((# ((ref0 + (ref0 . (^ (Track <: succs)))) & Exit)) > 0)));1;(((# Entry) > 0) && ((# Exit) > 0));15
1526;this/inv3;((all ref0:(one Track)|(((# (ref0 . (Track <: succs))) = 0) => (ref0 in Exit))) && (all ref1:(one Exit)|(ref1 !in Junction)) && (all ref2:(one Exit)|(ref2 !in Entry)));1;(all ref0:(one Track)|(((# (ref0 . (Track <: succs))) = 0) <=> (ref0 in Exit)));13
1527;this/inv9;(all ref0:(one Semaphore),ref1:(one Track),ref2:(one (ref1 . (Track <: succs)))|((ref2 !in Junction) => (ref0 !in (ref1 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));10
1528;this/inv5;(! (some ref0:(one Junction)|(lone (ref0 . (Track <: succs)))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});6
1529;this/inv8;(one (Entry & Exit));1;((Entry -> Exit) in (* (Track <: succs)));6
1530;this/inv3;(all ref0:(one (Track - Exit))|(some ref1:(one Track)|(ref1 in (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|(((ref0 . (Track <: succs)) in none) <=> (ref0 in Exit)));9
1531;this/inv9;(all ref0:(one Semaphore),ref1:(one (Signal - Junction)),ref2:(one Track)|((ref1 in (ref2 . (Track <: succs))) => (ref0 !in (ref2 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));12
1532;this/inv9;(all ref0:(one Semaphore),ref1:(one Track),ref2:(one (ref1 . (Track <: succs)))|((ref2 !in Junction) => (no ((ref1 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));13
1533;this/inv3;((all ref0:(one Track)|(((# (ref0 . (Track <: succs))) = 0) => (ref0 in Exit))) && (all ref1:(one Exit)|(no (ref1 . (Track <: succs)))) && (all ref2:(one Exit)|(ref2 !in Junction)));1;((all ref0:(one Track)|((no (ref0 . (Track <: succs))) => (ref0 in Exit))) && (all ref1:(one Exit)|(no (ref1 . (Track <: succs)))));12
1534;this/inv3;((all ref0:(one Track)|(ref0 !in (ref0 . (^ (Track <: succs))))) && (all ref1:(one Track)|((no (ref1 . (Track <: succs))) => (ref1 in Exit))));1;(all ref0:(one Exit),ref1:(one Track)|((no (ref0 . (Track <: succs))) && ((no (ref1 . (Track <: succs))) => (ref1 in Exit))));8
1535;this/inv3;(all ref0:(one ((Track - Entry) - Junction))|(ref0 in Exit));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));7
1536;this/inv5;(! (some ref0:(one Junction)|(lone (ref0 . (^ (Track <: succs))))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});7
1537;this/inv1;(all ref0:(one Track)|(((# ((((^ (Track <: succs)) . ref0) + ref0) & Entry)) > 0) && ((# ((ref0 + (ref0 . (^ (Track <: succs)))) & Exit)) > 0)));1;(((# Entry) > 0) && ((# Exit) > 0));15
1538;this/inv5;(all ref0:(one Track)|((ref0 in (Track . (^ (Track <: succs)))) => ((# (Track . (^ (Track <: succs)))) > 1)));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));16
1539;this/inv3;(all ref0:(one Track)|(((ref0 !in Junction) && (ref0 in Exit)) => (no (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));12
1540;this/inv9;(all ref0:(one Semaphore),ref1:(one Track),ref2:(one (Track - Junction))|((ref2 in (ref1 . (Track <: succs))) => (ref0 !in (ref1 . (Track <: signals)))));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));10
1541;this/inv5;(all ref0:(one Junction)|(! (one ((Track <: succs) . ref0))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});6
1542;this/inv4;(all ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) in (Track <: succs)) => (ref0 in Entry)));1;(all ref0:(one Track)|((! (some ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) <=> (ref0 in Entry)));9
1543;this/inv3;((all ref0:(one Track)|(((# (ref0 . (Track <: succs))) = 0) => (ref0 in Exit))) && (all ref1:(one Exit)|(no (ref1 . (Track <: succs)))) && (all ref2:(one Exit)|(ref2 !in Junction)) && (all ref3:(one Exit)|(ref3 !in Entry)));1;((all ref0:(one Track)|((no (ref0 . (Track <: succs))) => (ref0 in Exit))) && (all ref1:(one Exit)|(no (ref1 . (Track <: succs)))));16
1544;this/inv5;(all ref0:(one Junction)|((# (ref0 . (^ (Track <: succs)))) > 1));1;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));8
1545;this/inv5;(all ref0:(one Junction)|((ref0 in (Track . (^ (Track <: succs)))) => ((# (Track . (^ (Track <: succs)))) > 1)));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));16
1546;this/inv3;(all ref0:(one ((Track - Entry) - Junction))|(no ((Track <: succs) . ref0)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1547;this/inv9;(all ref0:(one Track),ref1:(one (Track - Junction))|((ref1 !in (ref0 . (Track <: succs))) => (no (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));8
1548;this/inv3;(all ref0:(one Track)|((ref0 in Exit) => ((no (ref0 . (Track <: succs))) && (ref0 in (Track . (Track <: succs))))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));12
1549;this/inv5;(all ref0:(one Exit)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs)))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});11
1550;this/inv3;((all ref0:(one Exit)|(no (ref0 . (Track <: succs)))) && (all ref1:(one Exit)|(ref1 !in Junction)) && (all ref2:(one Exit)|(ref2 !in Entry)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));15
1551;this/inv1;(all ref0:(one Track)|(((# Entry) > 0) && ((# Exit) > 0)));1;(((# Entry) > 0) && ((# Exit) > 0));1
1552;this/inv5;(all ref0:(one Junction)|(! (lone ((((Track <: succs) . ref0) & Track) - ref0))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});8
1553;this/inv3;(all ref0:(one ((Track - Entry) - Junction))|((no (ref0 . (Track <: succs))) || (ref0 in (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1554;this/inv10;(all ref0:(one Track)|(((ref0 . (Track <: succs)) = Junction) => (some ((ref0 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));5
1555;this/inv5;((all ref0:(one Exit)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 != ref3) && (ref2 != ref4) && (ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));1;((all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));16
1556;this/inv9;(all ref0:(one Junction)|((ref0 -> Semaphore) !in (Track <: signals)));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));11
1557;this/inv3;(all ref0:(one ((Track - Entry) - Junction))|((no ((ref0 . (Track <: succs)) & Track)) || (ref0 in (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
1558;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref0 !in ((Track <: succs) . ref1)) => (no (ref1 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));10
1559;this/inv9;(all ref0:(one Track)|((no (((Track <: succs) . ref0) & Junction)) => (no (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));6
1560;this/inv9;(all ref0:(one (Track - Junction))|((ref0 -> Semaphore) !in (Track <: signals)));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));11
1561;this/inv5;((all ref0:(one Exit)|(lone ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 != ref3) && (ref2 != ref4) && (ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));1;((all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));16
1562;this/inv1;(Exit in Track);1;(some (Entry -> Exit));5
1563;this/inv9;(all ref0:(one Track),ref1:(one (Track - Junction))|(((ref0 -> ref1) in (Track <: succs)) => (Semaphore !in (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));12
1564;this/inv10;((((Track <: succs) . Junction) -> Semaphore) in (Track <: signals));1;(((Track <: succs) . Junction) in ((Track <: signals) . Semaphore));4
1565;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction)|((ref1 !in (ref0 . (Track <: succs))) => (no (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));8
1566;this/inv3;(all ref0:(one Track)|((some (ref0 . (Track <: succs))) => (ref0 !in Exit)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1567;this/inv9;(all ref0:(one Track),ref1:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && (ref1 !in Junction)) => (Semaphore !in (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));15
1568;this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) != Junction) => ((ref0 . (Track <: signals)) != Semaphore)));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));8
1569;this/inv10;(((Junction . (Track <: succs)) -> Semaphore) in (Track <: signals));1;(((Track <: succs) . Junction) in ((Track <: signals) . Semaphore));6
1570;this/inv3;(all ref0:(one Track)|((no (ref0 . (~ (Track <: succs)))) => (ref0 in Exit)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));5
1571;this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) != Junction) => (no ((ref0 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));5
1572;this/inv9;(all ref0:(one Track),ref1:(one Track)|((! disj[ref0,ref1]) || ((((ref0 -> ref1) !in (Track <: succs)) && (ref1 !in Junction)) => (Semaphore !in (ref0 . (Track <: signals)))) || ((ref0 -> ref1) !in (Track <: succs))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));25
1573;this/inv3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) || ((ref0 in Exit) => (ref0 in (ref0 . (Track <: succs))))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
1574;this/inv9;(all ref0:(one Junction),ref1:(one Track)|(some ref2:(one Semaphore)|((ref0 in (ref1 . (^ (Track <: succs)))) => ((ref1 -> ref2) in (Track <: signals)))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));13
1575;this/inv3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) || ((ref0 in Exit) => (ref0 in ((Track <: succs) . ref0)))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
1576;this/inv3;((all ref0:(one Exit)|((# (ref0 . (Track <: succs))) = 0)) && (all ref1:(one Exit)|(ref1 !in Junction)));1;((all ref0:(one Exit)|((# (ref0 . (Track <: succs))) = 0)) && (all ref1:(one (Track - Exit))|(some ref2:(one Track)|(ref2 in (ref1 . (Track <: succs))))));11
1577;this/inv9;(all ref0:(one Track)|(no ref1:(one Junction)|((ref1 in (ref0 . (Track <: succs))) => (no ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals)))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));9
1578;this/inv8;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Entry)) => ((ref0 . (^ (Track <: succs))) = Entry)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));10
1579;this/inv9;(all ref0:(one Track),ref1:(one Track)|((! disj[ref0,ref1]) || ((Junction !in (ref0 . (Track <: succs))) => (Semaphore !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));14
1580;this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (ref0 !in ((Track <: succs) . ref0))));1;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});9
1581;this/inv3;(all ref0:(one Exit)|((ref0 -> Track) !in (Track <: succs)));1;(Exit = (Track - ((Track <: succs) . Track)));9
1582;this/inv8;(all ref0:(one Exit)|(ref0 in Entry));1;((Entry -> Exit) in (* (Track <: succs)));6
1583;this/inv8;(all ref0:(one Track)|((some (ref0 & Entry)) => ((ref0 . (^ (Track <: succs))) = Entry)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));8
1584;this/inv9;(all ref0:(one Track)|(Semaphore !in (ref0 . (Track <: signals))));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));9
1585;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|((ref1 -> ref0) !in (Track <: signals)));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));12
1586;this/inv8;(all ref0:(one Track)|((some ((ref0 & Entry) & Exit)) || ((some (ref0 & Entry)) => (some ((ref0 . (^ (Track <: succs))) & Exit)))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));16
1587;this/inv3;(all ref0:(one Track)|((ref0 in Exit) => (ref0 !in (ref0 . (^ (Track <: succs))))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (^ (Track <: succs))))));9
1588;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|((ref1 -> ref0) in (Track <: signals)));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));10
1589;this/inv9;(all ref0:(one (Track - Exit))|((no ((ref0 . (Track <: succs)) & Junction)) => (no (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));4
1590;this/inv8;(all ref0:(one (1 . (^ (Track <: succs)))),ref1:(one Track)|((some (ref1 & Entry)) => (some (ref0 & Exit))));1;((Entry -> Exit) in (* (Track <: succs)));13
1591;this/inv9;(all ref0:(one Track)|(((no ((ref0 . (Track <: succs)) & Junction)) => (no (ref0 . (Track <: signals)))) || (ref0 in Exit)));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));8
1592;this/inv3;(all ref0:(one Exit)|((no (ref0 . (Track <: succs))) && (ref0 in (Track . (Track <: succs)))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1593;this/inv10;(all ref0:(one Track)|(((ref0 . (Track <: succs)) in Junction) => (one ((ref0 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));6
1594;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|((some (ref0 & Entry)) => (some (ref1 & Exit))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));11
1595;this/inv9;(all ref0:(one Track)|((no ((ref0 . (~ (Track <: succs))) & Junction)) => (no (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));5
1596;this/inv10;(all ref0:(one Track)|(one (((Track <: succs) . ref0) & Junction)));1;(all ref0:(one ((Track <: succs) . Junction))|(some ((ref0 . (Track <: signals)) & Semaphore)));8
1597;this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (no (ref0 . (~ (Track <: succs))))));1;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});9
1598;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|(((ref0 != ref1) && (some (ref0 & Entry))) => (some (ref1 & Exit))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));15
1599;this/inv10;(all ref0:(one Junction),ref1:(one Track)|(some ref2:(one Semaphore)|((ref0 in (ref1 . (Track <: succs))) => (ref0 in (ref1 . (Track <: signals))))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));8
1600;this/inv10;(all ref0:(one Track)|(((ref0 . (~ (Track <: succs))) in Junction) => (some ((ref0 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));5
1601;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|(((ref0 != ref1) && (some (ref0 & Entry))) => (ref1 = Exit)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));14
1602;this/inv5;(all ref0:(one Junction)|(lone ((Track <: succs) . ref0)));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});5
1603;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|(((ref1 !in (Track . (^ (Track <: succs)))) && (ref1 in Junction)) => (ref0 !in (Track . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));14
1604;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|(((ref0 != ref1) && (some (ref0 & Entry))) => (Exit in ref1)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));12
1605;this/inv10;(all ref0:(one Track)|((some ref1:(one Track)|(((ref0 -> ref1) in (Track <: succs)) && (ref1 in Junction))) => (some ref2:(one Signal)|(((ref0 -> ref2) in (Track <: signals)) && (ref2 !in Semaphore)))));1;(all ref0:(one Track)|((some ref1:(one Track)|(((ref0 -> ref1) in (Track <: succs)) && (ref1 in Junction))) => (some ref2:(one Signal)|(((ref0 -> ref2) in (Track <: signals)) && (ref2 in Semaphore)))));8
1606;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|(((ref1 !in (Track . (^ (Track <: succs)))) && (ref1 in Junction)) <=> (ref0 !in (Track . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));16
1607;this/inv10;(all ref0:(one Track)|((one ((ref0 . (Track <: succs)) & Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));1;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));4
1608;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track)|((ref1 !in (ref2 . (Track <: signals))) <=> (ref2 !in (ref2 . (Track <: succs)))));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));13
1609;this/inv9;(all ref0:(one Junction),ref1:(one Track)|(some ref2:(one Semaphore)|((ref0 !in (ref1 . (Track <: succs))) => (Semaphore !in (ref1 . (Track <: signals))))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));10
1610;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|((some (ref0 & Entry)) => (Exit in ref1)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));8
1611;this/inv8;(all ref0:(one Entry)|((ref0 . (^ (Track <: succs))) in (ref0 + Exit)));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));7
1612;this/inv5;(all ref0:(one (Track - Junction))|(one ref1:(one Track)|(ref1 in (ref1 . (Track <: succs)))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});11
1613;this/inv3;(all ref0:(one Track)|(((no ((Track <: succs) . ref0)) || (ref0 in ((Track <: succs) . ref0))) => (ref0 in Exit)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));12
1614;this/inv8;(all ref0:(one Entry)|((ref0 + (ref0 . (^ (Track <: succs)))) in Exit));1;(all ref0:(one Entry)|(Exit in (ref0 + (ref0 . (^ (Track <: succs))))));4
1615;this/inv8;(all ref0:(one Track),ref1:(one (ref0 . (^ (Track <: succs))))|((some (ref0 & Entry)) => (ref1 = Exit)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));10
1616;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref0 !in (ref1 . (Track <: succs))) => (Semaphore !in (ref1 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));9
1617;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track),ref3:(one Track)|((! disj[ref2,ref3]) || (((ref3 !in (ref2 . (Track <: succs))) && (ref3 in Junction)) => (ref1 !in (ref2 . (Track <: signals))))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));22
1618;this/inv5;(all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs)))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});11
1619;this/inv8;(all ref0:(one Track)|((some (ref0 & Entry)) => ((ref0 . (^ (Track <: succs))) = Exit)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));8
1620;this/inv5;((all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 != ref3) && (ref2 != ref4) && (ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));1;((all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));16
1621;this/inv3;(all ref0:(one Track)|(((no (ref0 . (Track <: succs))) && (ref0 in (ref0 . (Track <: succs)))) => (ref0 in Exit)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
1622;this/inv3;(all ref0:(one Track),ref1:(one (Track - ref0))|((ref0 in Exit) => (ref1 !in (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));10
1623;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(ref0 in (ref1 . (^ (~ (Track <: succs))))));1;(all ref0:(one Entry)|(Exit in (ref0 + (ref0 . (^ (Track <: succs))))));8
1624;this/inv8;((all ref0:(one Entry)|((ref0 . (^ (Track <: succs))) in Exit)) && (all ref1:(one Track)|((ref1 in Entry) => (ref1 !in Exit))));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));14
1625;this/inv3;(all ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) <=> (ref0 in Exit)));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));4
1626;this/inv8;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (^ (Track <: succs))))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));4
1627;this/inv3;(all ref0:(one Track)|(some ref1:(one (Track - ref0))|((ref0 in Exit) => (ref1 !in (ref0 . (Track <: succs))))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));10
1628;this/inv8;(all ref0:(one Track)|((some (ref0 & Entry)) => ((some (ref0 & Exit)) || (Exit in (ref0 . (^ (Track <: succs)))))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));9
1629;this/inv5;(all ref0:(one Junction)|(! (lone ((^ (Track <: succs)) . ref0))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});5
1630;this/inv8;((all ref0:(one Entry)|((ref0 . (^ (Track <: succs))) in Exit)) && (all ref1:(one Entry)|(ref1 !in Exit)));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));10
