;predicate;formula;frequency;closest_solution;solution_distance
385;this/inv5;(some ref0:(one Class),ref1:(one Group),ref2:(one Teacher)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups)));1;(some ref0:(one Class),ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)));11
386;this/inv14;(all ref0:(one Class)|(no ((ref0 . (Class <: Groups)) . Group)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));13
387;this/inv14;(all ref0:(one Class),ref1:(one ((ref0 . (Class <: Groups)) . Student))|(ref1 in (((Person <: Teaches) . ref0) . (Person <: Tutors))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));15
388;this/inv9;(all ref0:(one Class)|(! (some ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|(lone (((Person <: Teaches) . ref0) & Teacher)));7
389;this/inv5;(some ref0:(one Class),ref1:(one Person)|(ref0 = (ref1 . (Person <: Teaches))));1;(some ref0:(one Class),ref1:(one Teacher)|(ref0 in (ref1 . (Person <: Teaches))));6
390;this/inv11;(some ((((Person <: Teaches) . ((Class <: Groups) . Group)) . Person) & Teacher));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));7
391;this/inv5;(some ref0:(one Class),ref1:(one Teacher)|(ref0 = (ref1 . (Person <: Teaches))));1;(some ref0:(one Class),ref1:(one Teacher)|(ref0 in (ref1 . (Person <: Teaches))));6
392;this/inv5;((Class -> (Teacher -> Group)) in (Class <: Groups));1;(some (Class & (Teacher . (Person <: Teaches))));9
393;this/inv11;(some (((Person <: Teaches) . (((Class <: Groups) . Group) . Person)) & Teacher));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));7
394;this/inv11;(Teacher in ((Person <: Teaches) . (((Class <: Groups) . Group) . Person)));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));6
395;this/inv10;(all ref0:(one Class),ref1:(one Student)|(ref1 in ((Person <: Teaches) . Class)));1;(all ref0:(one Class),ref1:(one Student)|(ref1 in ((ref0 . (Class <: Groups)) . Group)));10
396;this/inv9;((((Student + Teacher) <: (Person <: Teaches)) . (~ (Person <: Teaches))) in iden);1;(((Teacher <: (Person <: Teaches)) . (~ (Teacher <: (Person <: Teaches)))) in iden);4
397;this/inv11;(((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) in Teacher);1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));4
398;this/inv14;(all ref0:(one Class),ref1:(one (((Person <: Teaches) . ref0) & Teacher)),ref2:(one (((ref0 . (Class <: Groups)) . Group) & Student))|((ref2 -> ref1) in (Person <: Tutors)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));18
399;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) !in (Person <: Teaches)) => (some ref2:(one Group),ref3:(one Person)|((ref0 -> (ref3 -> ref2)) !in (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));19
400;this/inv5;(all ref0:(one Teacher)|(! (no (ref0 . (Person <: Teaches)))));1;(some ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));5
401;this/inv5;(all ref0:(one Student),ref1:(one Teacher)|((! (no (ref1 . (Person <: Teaches)))) && (no (ref0 . (Person <: Teaches)))));1;(some ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));11
402;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|((some (Person . (ref0 . (Class <: Groups)))) => (ref1 in ((Person <: Teaches) . ref0)))));1;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (some ref1:(one Teacher)|(ref1 in ((Person <: Teaches) . ref0)))));4
403;this/inv10;(all ref0:(one Student)|(some ref1:(one Group)|(no Class)));1;((Class -> Student) in ((Class <: Groups) . Group));9
404;this/inv9;(all ref0:(one Class)|(some ((Teacher . (Person <: Teaches)) -> ref0)));1;(all ref0:(one Class)|(lone (Teacher :> ((Person <: Teaches) . ref0))));8
405;this/inv12;(all ref0:(one Teacher)|(some (((ref0 . (Person <: Teaches)) . (Class <: Groups)) . Person)));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));4
406;this/inv12;(((~ iden) . iden) in ((~ ((Teacher . (Person <: Teaches)) . (Class <: Groups))) . ((Teacher . (Person <: Teaches)) . (Class <: Groups))));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));16
407;this/inv11;(all ref0:(one Class)|(((# (((Person <: Teaches) . ref0) & Teacher)) > 0) <=> ((# (ref0 . (Class <: Groups))) > 0)));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));16
408;this/inv9;(all ref0:(one Class),ref1:(one Teacher)|(lone ((ref1 . (Person <: Teaches)) -> ref0)));1;(all ref0:(one Class)|(lone (((Person <: Teaches) . ref0) & Teacher)));9
409;this/inv10;(all ref0:(one Class),ref1:(one Student)|((ref1 <: (ref0 . (Class <: Groups))) in (ref0 . (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 <: (ref0 . (Class <: Groups)))));9
410;this/inv11;(all ref0:(one Class)|(((# (ref0 . (Class <: Groups))) > 0) implies ((# (((Person <: Teaches) . ref0) & Teacher)) > 0) else ((# (ref0 . (Class <: Groups))) = 0)));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));16
411;this/inv11;(all ref0:(one Class)|(some (ref0 . ((Class <: Groups) . Teacher))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));9
412;this/inv10;(all ref0:(one Class)|(some ref1:(one Student)|((ref1 <: (ref0 . (Class <: Groups))) in (ref0 . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 <: (ref0 . (Class <: Groups)))));9
413;this/inv10;(all ref0:(one Class)|(iden in ((~ (Student <: (ref0 . (Class <: Groups)))) . (Student <: (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));13
414;this/inv14;(all ref0:(one Student)|(some ((((Class <: Groups) . ref0) . Group) & ((Person <: Tutors) . ref0))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));17
415;this/inv11;(all ref0:(one Class)|(ref0 !in (Teacher . (Person <: Teaches))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));8
416;this/inv11;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (Class <: Groups))));1;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (ref0 . (Class <: Groups)))));4
417;this/inv10;(some (Student . (Class . (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));6
418;this/inv14;(all ref0:(one Class),ref1:(one Person),ref2:(one Person)|(((some ref3:(one Group)|((ref0 -> (ref1 -> ref3)) in (Class <: Groups))) && ((ref2 -> ref0) in (Person <: Teaches))) => ((ref2 -> ref1) in (Person <: Tutors))));1;(all ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|((((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) && ((ref3 -> ref0) in (Person <: Teaches))) => ((ref3 -> ref2) in (Person <: Tutors))));14
419;this/inv10;(some (((Class <: Groups) . Group) & (Class -> Student)));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));8
420;this/inv10;(all ref0:(one Student)|(some (ref0 . (Class . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
421;this/inv11;((no ((~ (Person <: Teaches)) :> Teacher)) => (no (Class <: Groups)));1;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (ref0 . (Class <: Groups)))));5
422;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));12
423;this/inv11;(all ref0:(one Class)|(no (Teacher . (ref0 . (Class <: Groups)))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));7
424;this/inv11;(all ref0:(one Class)|(no ((Person <: Teaches) . (ref0 . (Class <: Groups)))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));7
425;this/inv12;(all ref0:(one Teacher)|(some (ref0 -> Class)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));8
426;this/inv11;(all ref0:(one Class)|(no ((Teacher <: (Person <: Teaches)) . (ref0 . (Class <: Groups)))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));7
427;this/inv10;(all ref0:(one Class)|(lone (Student . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
428;this/inv11;(all ref0:(one Class)|(some ref1:(one Person)|((no ((Person <: Teaches) . ref0)) => ((ref0 -> (ref1 -> Group)) in (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
429;this/inv12;(all ref0:(one Teacher)|(some (ref0 -> Group)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));8
430;this/inv11;(all ref0:(one Class)|(some ref1:(one Person)|((no ((Person <: Teaches) . ref0)) => ((ref0 -> (ref1 -> Group)) !in (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
431;this/inv11;(all ref0:(one Class)|(some ((Teacher <: (Person <: Teaches)) . ref0)));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ((Teacher <: (Person <: Teaches)) . ref0))));7
432;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher . (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ((Teacher <: (Person <: Teaches)) . ref0))));4
433;this/inv9;(all ref0:(one Class)|(one ref1:(one Teacher)|(ref1 in ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|(lone ref1:(one Teacher)|(ref1 in (ref0 . (~ (Person <: Teaches))))));7
434;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) !in (Person <: Teaches)) => (no (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));12
435;this/inv10;(all ref0:(one Class)|(Group = (Student . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));8
436;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) !in (Person <: Teaches)) => (no ((Class <: Groups) . ref0)))));1;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (ref0 . (Class <: Groups)))));13
437;this/inv9;(all ref0:(one Class)|(one ref1:(one Teacher)|(((Person <: Teaches) . ref0) = ref1)));1;(all ref0:(one Class)|(lone (((Person <: Teaches) . ref0) & Teacher)));8
438;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (((Person <: Teaches) . ref0) in Teacher)));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (((Person <: Teaches) . ref0) :> Teacher))));5
439;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (some (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));10
440;this/inv12;(iden in (((~ (Person <: Teaches)) :> Teacher) . (Teacher <: (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));11
441;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (some (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));12
442;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref0 . (ref1 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));14
443;this/inv11;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (((Person <: Teaches) . ref0) in Teacher)));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some (((Person <: Teaches) . ref0) & Teacher))));9
444;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));10
445;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class)|((ref0 -> ref1) in (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|(((ref0 -> ref1) in (Person <: Teaches)) && (some (ref1 . (Class <: Groups))))));9
446;this/inv10;(all ref0:(one Student)|(some (ref0 . (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));5
447;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|(ref2 in ((ref0 . (Class <: Groups)) . ref1))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));8
448;this/inv11;((((Person <: Tutors) . Person) in Teacher) && ((Person . (Person <: Tutors)) in Student));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));12
449;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref2))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));12
450;this/inv10;(all ref0:(one Student)|(some ref1:(one Group)|(ref1 in ((Class . (Class <: Groups)) . ref0))));1;(all ref0:(one Class),ref1:(one Student)|(ref1 in ((ref0 . (Class <: Groups)) . Group)));8
451;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class)|(((ref0 -> ref1) in (Person <: Teaches)) && (some (ref1 -> (Person -> Group))))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|(((ref0 -> ref1) in (Person <: Teaches)) && (some (ref1 . (Class <: Groups))))));10
452;this/inv10;(all ref0:(one Class),ref1:(one Student)|(lone ((ref0 . (Class <: Groups)) . ref1)));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));8
453;this/inv11;(all ref0:(one Class)|(one ((ref0 . (Class <: Groups)) . (Teacher . (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));8
454;this/inv10;(all ref0:(one Class),ref1:(one Group)|(Student in ((ref0 . (Class <: Groups)) . ref1)));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));5
455;this/inv11;(all ref0:(one Class)|(lone ((ref0 . (Class <: Groups)) . (Teacher . (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));8
456;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some (ref2 . (Person <: Tutors)))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));10
457;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) && (some (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));14
458;this/inv14;(all ref0:(one Class),ref1:(one Student)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));9
459;this/inv6;(((Person <: Teaches) . Teacher) = Person);1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));6
460;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|((ref0 -> ref1) in (Class . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some (ref0 <: ((Person <: Teaches) . (Class <: Groups)))));10
461;this/inv10;(all ref0:(one Class)|(some ref1:(one Group)|((Student -> ref1) in (ref0 . (Class <: Groups)))));1;((Class -> Student) in ((Class <: Groups) . Group));6
462;this/inv14;(all ref0:(one Class),ref1:(one Student)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some (ref1 . (Person <: Tutors)))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));11
463;this/inv11;(all ref0:(one Class)|(some ((Class <: Groups) . (Teacher . (Person <: Teaches)))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));7
464;this/inv4;((Person !in Student) && (Person !in Teacher));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));5
465;this/inv11;(all ref0:(one Class)|(some ((ref0 . (Class <: Groups)) . (Teacher <: (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher <: ((Person <: Teaches) . ref0)))));9
466;this/inv14;(all ref0:(one Class),ref1:(one Student)|(((some ((Person <: Teaches) . ref0)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some (ref1 . (Person <: Tutors)))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));11
467;this/inv10;(all ref0:(one Class),ref1:(one Student)|((ref1 . (ref0 . (Class <: Groups))) in Group));1;(all ref0:(one Class),ref1:(one Student)|(ref1 in ((ref0 . (Class <: Groups)) . Group)));6
468;this/inv14;(all ref0:(one Class),ref1:(one Student)|(((some ((Person <: Teaches) . ref0)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));9
469;this/inv11;(all ref0:(one Class)|(some ((Teacher . (ref0 . (Class <: Groups))) . (Teacher <: (Person <: Teaches)))));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));10
470;this/inv11;(all ref0:(one Class)|((no ((Person <: Teaches) . ref0)) <=> (no (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));6
471;this/inv10;(none != (Student . (Class . (Class <: Groups))));1;((Class -> Student) in ((Class <: Groups) . Group));8
472;this/inv3;(0 = (Student & Teacher));1;(none = (Student & Teacher));2
473;this/inv10;(all ref0:(one Student)|(some ref1:(one Group)|((ref0 -> ref1) in (Class . (Class <: Groups)))));1;((Class -> Student) in ((Class <: Groups) . Group));8
474;this/inv10;(none != ((Class . (Class <: Groups)) . Group));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));7
475;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some ((Person <: Teaches) . ref0)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some (ref2 . (Person <: Tutors)))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));10
476;this/inv6;(((Person <: Teaches) . Class) = Class);1;((((Person <: Teaches) . Class) & Teacher) = Teacher);4
477;this/inv11;(all ref0:(one Class)|((no (ref0 . (Class <: Groups))) || (some ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|((no (ref0 . (Class <: Groups))) || (some (((Person <: Teaches) . ref0) & Teacher))));4
478;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|(((ref0 . (Class <: Groups)) . ref2) = ref1)));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|(ref1 in ((ref0 . (Class <: Groups)) . ref2))));10
479;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some ((Person <: Teaches) . ref0)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((Person <: Tutors) . ref2))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));12
480;this/inv11;(all ref0:(one Class)|((no ((Person <: Teaches) . ref0)) => (no (ref0 -> (Person -> Group)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));10
481;this/inv11;(all ref0:(one Class)|(((some ((Person <: Teaches) . ref0)) && (some (ref0 . (Class <: Groups)))) || (no (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));13
482;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some (ref1 . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));11
483;this/inv6;(((Person <: Teaches) . Person) = Teacher);1;((((Person <: Teaches) . Class) & Teacher) = Teacher);4
484;this/inv10;(all ref0:(one Class),ref1:(one Student)|(one ref2:(one Group)|(((ref0 . (Class <: Groups)) . ref2) = ref1)));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|(ref1 in ((ref0 . (Class <: Groups)) . ref2))));10
485;this/inv6;(all ref0:(one Teacher)|(some (Teacher . (Person <: Teaches))));1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));4
486;this/inv10;(all ref0:(one Class)|(one (ref0 . (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
487;this/inv11;(all ref0:(one Class)|(some ((ref0 . (Class <: Groups)) . (Person <: Teaches))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));10
488;this/inv14;(all ref0:(one Class),ref1:(one Person)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (some ref3:(one Person)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));1;(all ref0:(one Class),ref1:(one Student)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (all ref3:(one Teacher)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));8
489;this/inv10;(all ref0:(one Class),ref1:(one Student)|(Group in (ref1 . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
490;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (ref1 . (ref0 . (Class <: Groups)))) && (some (ref2 . (Person <: Teaches)))) => (((Person <: Tutors) . ref1) in (((Person <: Teaches) . ref0) & Teacher))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 . (ref0 . (Class <: Groups)))) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));16
491;this/inv11;(all ref0:(one Class)|(lone ref1:(one Teacher)|(((ref1 -> ref0) !in (Person <: Teaches)) => (some ref2:(one Group),ref3:(one Person)|((ref0 -> (ref3 -> ref2)) !in (Class <: Groups))))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));19
492;this/inv10;(all ref0:(one Student)|(one ref1:(one Group)|((ref0 -> ref1) in (Class . (Class <: Groups)))));1;((Class -> Student) in ((Class <: Groups) . Group));8
493;this/inv11;(all ref0:(one Class)|((no ((Person <: Teaches) . ref0)) => (no ((Class <: Groups) & (ref0 -> (Person -> Group))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
494;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|((((ref2 . (Person <: Teaches)) in Class) && (some (ref1 . (ref0 . (Class <: Groups))))) => (((Person <: Tutors) . ref1) in (((Person <: Teaches) . ref0) & Teacher))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 . (ref0 . (Class <: Groups)))) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));17
495;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some (ref0 -> (ref1 -> Group))));1;(all ref0:(one Class),ref1:(one Student)|(some ((ref0 . (Class <: Groups)) & (ref1 -> Group))));8
496;this/inv11;(all ref0:(one Class)|((no ((Person <: Teaches) . ref0)) => (no ((Class <: Groups) & (ref0 -> (Student -> Group))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
